"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","外部总线接口","工作环境温度 (Min-Max) (°C) ","I/O 工作电压 (Max) (V) ","Junction Temperature (Max) (&#186;C)","GPIOs","内核：性能(MIPS)","PLC代码","Pin count","PLC描述","功耗 (Max) (W) ","功耗 (Typ) (W) ","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","USB","USB features","SPI","Ethernet Type","以太网","通信协议","I2C","协处理器频率 (Max) (MHz) ","协处理器类型","TDM","DMA通道总数","最后发货日期","最后订单日期","CAN","UART","CAN Type","其他特性","安全","eTSEC","Junction Temperature (Min) (&#186;C)","定时器类型","HDLC","SMC","SCC","替代部件"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PVR66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PVR66D4","PowerQUICC, 32 Bit Power Architecture SoC, 66MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY433.46 each","PBGA 357","MPC8xx","66","1","8","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PVR80D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PVR80D4","PowerQUICC, 32 Bit Power Architecture SoC, 80MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY494.50 each","PBGA 357","MPC8xx","80","1","8","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PVR80D4R2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PVR80D4R2","PowerQUICC, 32 Bit Power Architecture SoC, 80MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY494.50 each","PBGA 357","MPC8xx","80","1","8","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PZQ50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PZQ50D4","PowerQUICC, 32 Bit Power Architecture SoC, 50MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY405.67 each","PBGA 357","MPC8xx","50","1","8","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PZQ66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PZQ66D4","PowerQUICC, 32 Bit Power Architecture SoC, 66MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY433.46 each","PBGA 357","MPC8xx","66","1","8","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PZQ80D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PZQ80D4","PowerQUICC, 32 Bit Power Architecture SoC, 80MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY494.50 each","PBGA 357","MPC8xx","80","1","8","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860PZQ80D4R2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860PZQ80D4R2","PowerQUICC, 32 Bit Power Architecture SoC, 80MHz, CPM, ENET, ATM, HDLC, PCMCIA, 0 to 95C","-","-","100 @ CNY494.50 each","PBGA 357","MPC8xx","80","1","8","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRCVR50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRCVR50D4","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY356.39 each","PBGA 357","MPC8xx","50","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","10/100 BaseT, MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRCZQ50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRCZQ50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY356.39 each","PBGA 357","MPC8xx","50","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRCZQ66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRCZQ66D4","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY383.48 each","PBGA 357","MPC8xx","66","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRVR50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRVR50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY329.94 each","PBGA 357","MPC8xx","50","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRVR50D4R2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRVR50D4R2","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY329.94 each","PBGA 357","MPC8xx","50","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRVR66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRVR66D4","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY355.19 each","PBGA 357","MPC8xx","66","1","4","-","-","EDO, EPROM, FLASH, SDRAM, SRAM","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRVR80D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRVR80D4","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY410.63 each","PBGA 357","MPC8xx","80","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRZQ50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRZQ50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY329.94 each","PBGA 357","MPC8xx","50","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRZQ66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRZQ66D4","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY355.19 each","PBGA 357","MPC8xx","66","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860SRZQ80D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860SRZQ80D4","PowerQUICC, 32 Bit Power Architecture, 80MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY410.63 each","PBGA 357","MPC8xx","80","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII, 10/100 BaseT","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TCVR50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TCVR50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY356.39 each","PBGA 357","MPC8xx","50","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TCVR66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TCVR66D4","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY383.48 each","PBGA 357","MPC8xx","66","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TCZQ50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TCZQ50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor,-40 to 95C","-","-","100 @ CNY356.39 each","PBGA 357","MPC8xx","50","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TCZQ66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TCZQ66D4","PowerQUICC, 32 Bit Power Architecture, 66MHz, Communications Processor, -40 to 95C","-","-","100 @ CNY383.48 each","PBGA 357","MPC8xx","66","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","-40 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","-40","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TVR50D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TVR50D4","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY329.94 each","PBGA 357","MPC8xx","50","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TVR50D4R2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TVR50D4R2","PowerQUICC, 32 Bit Power Architecture, 50MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY329.94 each","PBGA 357","MPC8xx","50","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
"FSL","Power Architecture 处理器---PowerQUICC通信处理器","MPC860","MPC860TVR66D4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC860&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/powerquicc-processors/powerquicc-i-8xx/powerquicc-processor-with-cpm-with-atm-multi-channel-hdlc-10-100-ethernet:MPC860?&fpsp=1&tab=Documentation_Tab#MPC860TVR66D4","PowerQUICC, 32 Bit Power Architecture, 6MHz, Communications Processor, 0 to 95C","-","-","100 @ CNY355.19 each","PBGA 357","MPC8xx","66","1","4","-","-","SRAM, SDRAM, FLASH, EPROM, EDO","PCMCIA","0 to 95","-","95","-","-","4","357","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","MII","-","Ethernet","-","-","CPM","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-"
