"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","封装类型和焊端数","内核：类型","工作频率 (Max) (MHz) ","内核：内核数量 (Spec)","工作环境温度 (Min-Max) (°C) ","缓存 (KB) ","L2缓存 (Max) (KB) ","内部RAM (KB) ","支持外部存储器","多媒体","其他特性","视频/显示功能","PLC代码","Pin count","PLC描述","UART","I2C","USB features","定时器类型","SPI","总线频率 (Max) (MHz) ","定时器特性","定时器","无铅","认证级别","RoHS","内核：工作电压 (Spec) (V) ","Ethernet Type","以太网","I2S","CAN","CAN Type","通信协议","PWM (bit)","PWM (ch)","支持外部存储","外部总线接口","SCC","Camera interfaces","GPU 2D (BLIT)","Display resolution @60Hz (max)","Display interfaces","GPU 2D (Vector Graphics)","GPU 3D","Supported graphics libraries","USB features","Tamper detection","Media Local Bus (MLB)","Audio-specific modules","Debug &amp; Trace"," 片上SRAM (KB)","Boot ROM (KB)","External storage support","HW Video Encoder / Decoder","External memory support","DRAM frequency (max)(MHz)","ECSPI","以太网","SDIO","SATA","CAN","ESAI","PWM modules (resolution)","定时器","Additional security features","Watchdog","Temperature sensor","Recommended PMIC","Integrated power management","PCIe 2.0 (# Lane)","Linux","Android","Junction Temperature (Max) (&#186;C)","USB","Junction Temperature (Min) (&#186;C)","Package Type","Package pitch (mm)","外部总线宽度 (bit) ","HW Dev. Tools","Main CPU: Type","Package dimension (LxWxZ) (mm)","Pin compatible i.MX families","Main CPU: L2 Cache (max) (KB)","Main CPU: L2 Cache (max) (KB)","Main CPU: Number of cores","Main CPU: Operating frequency (max) (MHz)","Real-time companion CPU: I/D Cache (max)(KB)","ADC","Real-time companion CPU: Type","Real-time companion CPU: Operating frequency (max) (MHz)","Real-time companion CPU: Tightly-coupled memory (max)(KB)","替代部件"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31DVKN5D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31DVKN5D","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 457","-","1000 @ CNY105.68 each","MAPBGA 457","ARM11","532","1","0 to 70","16","128","16","DDR, SDRAM, PSRAM, SRAM","Camera Interface, Image Pre- and Post-Processor, 3-D Graphics, 2-D Graphics, Video Decoders, Video Encoders","Watchdog OSC/Timer, PLL, External Memory Controller, ATA Controller","LCD Controller","4","457","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31DVMN5D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31DVMN5D","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 473","-","1000 @ CNY105.68 each","MAPBGA 473","ARM11","532","1","0 to 70","16","128","16","DDR, SDRAM, PSRAM, SRAM","Camera Interface, Image Pre- and Post-Processor, 3-D Graphics, 2-D Graphics, Video Decoders, Video Encoders","Watchdog OSC/Timer, PLL, External Memory Controller, ATA Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LCVKN5D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LCVKN5D","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 457","-","1000 @ CNY85.14 each","MAPBGA 457","ARM11","532","1","-40 to 85","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","457","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG","Real Time Clock","3","133","Watchdog, Realtime Interrupts, PWM, Output Compare, Input Capture","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LCVKN5DR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LCVKN5DR2","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 457","-","1000 @ CNY85.14 each","MAPBGA 457","ARM11","532","1","-40 to 85","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","457","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Watchdog, Realtime Interrupts","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LCVMN4C","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LCVMN4C","i.MX31 32-bit MPU, ARM1136JF-S core, 400MHz, MAPBGA 473","-","1000 @ CNY100.08 each","MAPBGA 473","ARM11","400","1","-40 to 85","32","128","16","DDR, SDRAM, PSRAM, SRAM","Image Pre- and Post-Processor, Camera Interface, Video Decoders, Video Encoders","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","1.47","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LCVMN4D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LCVMN4D","i.MX31 32-bit MPU, ARM1136JF-S core, 400MHz, MAPBGA 473","-","1000 @ CNY100.08 each","MAPBGA 473","ARM11","400","-","-40 to 85","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","1.47","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LCVMN4DR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LCVMN4DR2","i.MX31 32-bit MPU, ARM1136JF-S core, 400MHz, MAPBGA 473","-","1000 @ CNY100.08 each","MAPBGA 473","ARM11","400","1","-40 to 85","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","1.47","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LDVKN5D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LDVKN5D","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 457","-","1000 @ CNY85.14 each","MAPBGA 457","ARM11","532","1","0 to 70","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","457","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Watchdog, Realtime Interrupts","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LDVKN5DR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LDVKN5DR2","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 457","-","1000 @ CNY85.14 each","MAPBGA 457","ARM11","532","1","0 to 70","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","457","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Watchdog, Realtime Interrupts","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LDVMN5D","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LDVMN5D","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 473","-","1000 @ CNY85.14 each","MAPBGA 473","ARM11","532","1","0 to 70","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Watchdog, Realtime Interrupts","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX31","MCIMX31LDVMN5DR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX31&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx31-processors/applications-processors-integrated-image-processing-unit-ipu-connectivity-arm11-core:i.MX31?&fpsp=1&tab=Documentation_Tab#MCIMX31LDVMN5DR2","i.MX31 32-bit MPU, ARM1136JF-S core, 532MHz, MAPBGA 473","-","1000 @ CNY85.14 each","MAPBGA 473","ARM11","532","1","0 to 70","32","128","16","DDR, SDRAM, PSRAM, SRAM","Video Encoders, Video Decoders, Image Pre- and Post-Processor, Camera Interface","ATA Controller, Watchdog OSC/Timer, PLL, External Memory Controller","LCD Controller","4","473","PRODUCT MATURITY/SATURATION(4)","5","3","USB OTG, USB 2.0","Real Time Clock","3","133","Input Capture, Output Compare, PWM, Realtime Interrupts, Watchdog","-","-","5-YEARS APPLICATION LIFE","-","1.65","-","-","2","-","-","-","16","1","SD","PCMCIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX283","MCIMX283CVM4B","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX283&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx28-processors/multimedia-applications-processors-high-performance-low-power-arm9-core:i.MX283?&fpsp=1&tab=Documentation_Tab#MCIMX283CVM4B","i.MX28 32-bit MPU, ARM926EJ-S core, 454MHz, MAPBGA 289","-","1000 @ CNY36.88 each","MAPBGA 289","ARM9","454","1","-40 to 85","32","-","128","DDR2","-","Watchdog OSC/Timer, Temperature Sensor, PLL, Memory Management Unit (MMU), Flash Media Interface, External Memory Controller","LCD Controller","3","289","PRODUCT STABLE GROWTH/MATURITY(3)","6","2","USB 2.0, USB OTG","Real Time Clock","3","454","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","1","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX283","MCIMX283CVM4BR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX283&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx28-processors/multimedia-applications-processors-high-performance-low-power-arm9-core:i.MX283?&fpsp=1&tab=Documentation_Tab#MCIMX283CVM4BR2","i.MX28 32-bit MPU, ARM926EJ-S core, 454MHz, MAPBGA 289","-","1000 @ CNY36.88 each","MAPBGA 289","ARM9","454","1","-40 to 85","32","-","128","DDR2","-","External Memory Controller, Flash Media Interface, Memory Management Unit (MMU), PLL, Temperature Sensor, Watchdog OSC/Timer","LCD Controller","3","289","PRODUCT STABLE GROWTH/MATURITY(3)","6","2","USB OTG, USB 2.0","Real Time Clock","3","454","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","1","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX283","MCIMX283DVM4B","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX283&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx28-processors/multimedia-applications-processors-high-performance-low-power-arm9-core:i.MX283?&fpsp=1&tab=Documentation_Tab#MCIMX283DVM4B","i.MX28 32-bit MPU, ARM926EJ-S core, 454MHz, MAPBGA 289","-","1000 @ CNY33.51 each","MAPBGA 289","ARM9","454","1","-20 to 70","32","-","128","DDR2","-","Watchdog OSC/Timer, Temperature Sensor, PLL, Memory Management Unit (MMU), Flash Media Interface, External Memory Controller","LCD Controller","3","289","PRODUCT STABLE GROWTH/MATURITY(3)","6","2","USB 2.0, USB OTG","Real Time Clock","3","454","-","-","-","5-YEARS APPLICATION LIFE","-","-","-","1","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX281","MCIMX281AVM4B","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX281&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx28-processors/multimedia-applications-processors-automotive-applications-connectivity-integration-arm9-core:i.MX281?&fpsp=1&tab=Documentation_Tab#MCIMX281AVM4B","i.MX28 32-bit MPU, ARM926EJ-S core, 454MHz, MAPBGA 289","-","1000 @ CNY42.35 each","MAPBGA 289","ARM9","454","1","-40 to 85","32","-","128","DDR2, LPDDR1","-","External Memory Controller, Flash Media Interface, Memory Management Unit (MMU), PLL, Temperature Sensor, Watchdog OSC/Timer","-","3","289","PRODUCT STABLE GROWTH/MATURITY(3)","5","2","USB 2.0, USB OTG","Real Time Clock","4","454","-","-","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","1","2","-","FlexCAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX535","MCIMX535DVV1C","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX535&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx53-processors/multimedia-applications-processors-hd-video-high-performance-low-power-arm-cortex-a8-core:i.MX535?&fpsp=1&tab=Documentation_Tab#MCIMX535DVV1C","i.MX53 32-bit MPU, ARM Cortex-A8 core, 1GHz, PBGA 529","-","1000 @ CNY113.88 each","TEPBGA 529","ARM Cortex-A8","1000","1","-20 to 70","32","256","128","DDR3, FLASH, DDR2","2-D Graphics, 3-D Graphics, Image Pre- and Post-Processor","Watchdog OSC/Timer, Temperature Sensor, PLL, Memory Management Unit (MMU), Flash Media Interface, External Memory Controller, ATA Controller","LCD Controller","4","529","PRODUCT MATURITY/SATURATION(4)","5","1","Integrated PHY, USB 2.0","Real Time Clock","3","400","-","-","-","5-YEARS APPLICATION LIFE","-","-","10/100 BaseT","-","3","-","-","-","-","-","MMC, SD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---i.MX应用处理器","i.MX535","MCIMX535DVV1CR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=i.MX535&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/i.mx-applications-processors-based-on-arm-cores/i.mx53-processors/multimedia-applications-processors-hd-video-high-performance-low-power-arm-cortex-a8-core:i.MX535?&fpsp=1&tab=Documentation_Tab#MCIMX535DVV1CR2","i.MX53 32-bit MPU, ARM Cortex-A8 core, 1GHz, PBGA 529","-","1000 @ CNY113.88 each","TEPBGA 529","ARM Cortex-A8","1000","1","-20 to 70","32","256","128","DDR2, DDR3, FLASH","2-D Graphics, 3-D Graphics, Image Pre- and Post-Processor","ATA Controller, External Memory Controller, Flash Media Interface, Memory Management Unit (MMU), Watchdog OSC/Timer, Temperature Sensor, PLL","LCD Controller","4","529","PRODUCT MATURITY/SATURATION(4)","5","3","Integrated PHY, USB 2.0","Real Time Clock","2","400","-","-","-","5-YEARS APPLICATION LIFE","-","-","10/100 BaseT","-","3","-","-","-","-","-","MMC, SD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
