"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","预算报价（不含税）(CNY)","认证级别","内部闪存 (KB) ","内部RAM (KB) ","缓存 (KB) ","工作频率 (Max) (MHz) ","内核：性能(MIPS)","总线频率 (Max) (MHz) ","支持外部存储器","其他特性","片选","外部中断","DMA通道总数","供电电压 (Min-Max) (V) ","定时器特性","外部总线接口","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","ADC (bit)","PLC代码","Pin count","PLC描述","SPI","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","ADC","待机功能","CAN","I2C","内核：类型","工作环境温度 (Min-Max) (°C) ","无铅","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","视频/显示功能","USB","USB features","I2S","UART","QSPI","CAN Type","状态","替代部件"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52252AF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52252AF80","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 100","-","LQFP 100","10000 @ CNY31.22 each","10-YEARS APPLICATION LIFE","256","32","-","80","76","80","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","STOP, WAIT","-","2","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52252CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52252CAF66","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, QFP 100","-","LQFP 100","10000 @ CNY33.13 each","10-YEARS APPLICATION LIFE","256","32","-","66","63","66","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52254AF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52254AF80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 100","-","LQFP 100","10000 @ CNY35.93 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","STOP, WAIT","-","2","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52254CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52254CAF66","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 66MHz, QFP 100","-","LQFP 100","10000 @ CNY37.83 each","10-YEARS APPLICATION LIFE","512","64","-","66","63","66","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52255CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52255CAF80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 100","-","LQFP 100","10000 @ CNY41.65 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52256AG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52256AG80","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 144","-","LQFP 144","10000 @ CNY34.34 each","10-YEARS APPLICATION LIFE","256","32","-","80","76","80","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","-","2","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52256CAG66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52256CAG66","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, QFP 144","-","LQFP 144","10000 @ CNY36.24 each","10-YEARS APPLICATION LIFE","256","64","-","66","63","66","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52256CVN66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52256CVN66","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, MAPBGA 144","-","MAPBGA 144","10000 @ CNY36.24 each","10-YEARS APPLICATION LIFE","256","64","-","66","63","66","-","POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52258AG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52258AG80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 144","-","LQFP 144","10000 @ CNY39.36 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","STOP, WAIT","-","2","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52258CAG66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52258CAG66","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 66MHz, QFP 144","-","LQFP 144","10000 @ CNY41.27 each","10-YEARS APPLICATION LIFE","512","64","-","66","63","66","-","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52258CVN66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52258CVN66","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 66MHz, MAPBGA 144","-","MAPBGA 144","10000 @ CNY41.27 each","10-YEARS APPLICATION LIFE","512","64","-","66","63","66","-","POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52258VN80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52258VN80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, MAPBGA 144","-","MAPBGA 144","10000 @ CNY39.36 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","POR, PLL, Low Voltage Detect, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","8-ch. 12-bit","STOP, WAIT","-","2","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52259CAG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52259CAG80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 144","-","LQFP 144","10000 @ CNY45.08 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52259CVN80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52259CVN80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, MAPBGA 144","-","MAPBGA 144","10000 @ CNY45.08 each","10-YEARS APPLICATION LIFE","512","64","-","80","76","80","-","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","4","144","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","2","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","MCF52264AF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52264AF80","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, 0/+105degC, QFP 100","-","LQFP 100","10000 @ CNY52.14 each","10-YEARS APPLICATION LIFE","256","32","-","80","76","80","-","External Memory Controller, Low Voltage Detect, PLL, POR, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","4","100","PRODUCT MATURITY/SATURATION(4)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","STOP, WAIT","1","2","-","0 to 105","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB 2.0, USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","PCF52255CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#PCF52255CAF80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, prototype, QFP 100","-","LQFP 100","-","-","512","64","-","80","76","80","-","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","56","8","-","-","12","1","100","PRODUCT NEWLY INTRO D/RAMP-UP(1)","-","2-ch. 16 bit, 2-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","-","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","PCF52258AG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#PCF52258AG80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, prototype, QFP 144","-","LQFP 144","-","-","512","64","-","80","76","80","-","External Memory Controller, Low Voltage Detect, PLL, POR, Random Number Generator","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","1","144","PRODUCT NEWLY INTRO D/RAMP-UP(1)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","-","-","-","0 to 70","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB 2.0, USB OTG","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","PCF52259CAG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#PCF52259CAG80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, prototype, QFP 144","-","LQFP 144","-","-","512","64","-","80","76","80","-","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","3 to 3.6","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","1","144","PRODUCT NEWLY INTRO D/RAMP-UP(1)","-","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","-","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5225X","PCF52259CVN80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#PCF52259CVN80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, prototype, MAPBGA 144","-","MAPBGA 144","-","-","512","64","-","80","76","80","-","Random Number Generator, POR, PLL, Low Voltage Detect","6","4","4","-","Pulse Accumulator, PWM, Output Compare, Input Capture","-","96","8","-","-","12","2","144","PRODUCT RAPID GROWTH(2)","-","2-ch. 16 bit, 2-ch. 32 bit","JTAG","-","8-ch. 12-bit","WAIT, STOP","1","-","-","-40 to 85","-","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","1","USB OTG, USB 2.0","-","3","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5221X","MCF52210CAE80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5221X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller-with-usb-on-the-go:MCF5221X?&fpsp=1&tab=Documentation_Tab#MCF52210CAE80","MCF522XX 32-bit MCU, ColdFire V2 core, 64KB Flash, 80MHz, QFP 64","-","QFP 64","10000 @ CNY25.37 each","10-YEARS APPLICATION LIFE","64","16","-","80","76","40","-","POR, PLL, Low Voltage Detect","4","7","4","3 to 3.6","Input Capture, Output Compare, PWM, Pulse Accumulator","-","43","8","-","-","12","4","64","PRODUCT MATURITY/SATURATION(4)","-","1-ch. 16 bit, 1-ch. 8 bit","JTAG","-","8-ch. 12-bit","STOP","-","2","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","2","1","-","-","-"
"FSL","其他处理器---ColdFire+/ColdFire MCU和处理器","MCF5221X","MCF52210CVM80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5221X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/32-bit-microcontroller-with-usb-on-the-go:MCF5221X?&fpsp=1&tab=Documentation_Tab#MCF52210CVM80","MCF522XX 32-bit MCU, ColdFire V2 core, 64KB Flash, 80MHz, MAPBGA 81","-","MAPBGA 81","10000 @ CNY26.20 each","10-YEARS APPLICATION LIFE","64","16","-","80","76","40","-","POR, PLL, Low Voltage Detect","4","7","4","3 to 3.6","PWM, Input Capture, Output Compare, Pulse Accumulator","-","55","8","-","-","12","4","81","PRODUCT MATURITY/SATURATION(4)","-","8-ch. 16 bit, 8-ch. 8 bit","JTAG","-","8-ch. 12-bit","STOP","-","2","-","-40 to 85","-","-","-","-","Real Time Clock","-","-","-","1","USB OTG","-","2","1","-","-","-"
