"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态"," 硬件开发工具","内核：类型","浮点单元","工作频率 (Max) (MHz) "," 片上SRAM (KB)","Total Flash (KB) ","UART","SPI","I2C","I2S","USB OTG","CAN","Ethernet w/ 1588","人机接口","VDD (min)","VDD (max) (V) ","Package type","Kinetis SDK","PLC代码","预算报价（不含税）(CNY)","封装类型和焊端数","Pin count","PLC描述","DMA (ch)","PWM Types","Debug &amp; Trace","16-bit Timer (ch)","32-bit Timer (ch)","16-bit PWM (ch)","DAC","ADC"," 其他模拟模块","Qty | Package carrier","GPIOs","Programming for Kinetis MCUs  (KB)","工作环境温度 (Min-Max) (°C) ","安全","无铅","封装尺寸(宽x长x高) (mm3)"," 引脚间距","认证级别","RoHS","External memory &amp; connectivity interfaces","EEPROM (KB) ","缓存 (KB) ","USB features","引导ROM (KB) "," 段式LCD分辨率","Quad Encoder","ADC Conversion Speed (MSPS)","FlexCan","Enhanced PWM (ch)","High Resolution Timer (pSec)","集成无线电台","发射电流 (mA)","接收电流 (mA)","Radio Protocol Supported","Datarate","DC/DC Converter","RX灵敏度"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV4x","MKV46F256VLH16","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV4x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv4x-168-mhz-arm-cortex-m4-real-time-control-motor-and-power-control-high-performance-microcontrollers-mcus:KV4x?&fpsp=1&tab=Documentation_Tab#MKV46F256VLH16","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 256KB Flash, 168 MHz, LQFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv4x-family-tower-system-module:TWR-KV46F150M","ARM Cortex-M4","Single Precision","168","32","256","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","-","2","10000 @ CNY21.05 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, FPB, ITM, JTAG, SWD, TPIU","18","4","18","12-bit x 1","12-bit (Cyclic) x 2","Comparator, PGA, VREF","160 | TRAY","48","-","-40 to 105","CRC, FAC","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","1","4.1","2","8","312","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV4x","MKV46F256VLL16","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV4x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv4x-168-mhz-arm-cortex-m4-real-time-control-motor-and-power-control-high-performance-microcontrollers-mcus:KV4x?&fpsp=1&tab=Documentation_Tab#MKV46F256VLL16","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 256KB Flash, 168 MHz, LQFP 100","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv4x-family-tower-system-module:TWR-KV46F150M","ARM Cortex-M4","Single Precision","168","32","256","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","-","2","10000 @ CNY21.94 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","DWT, FPB, ITM, JTAG, SWD, TPIU","18","4","18","12-bit x 1","12-bit (Cyclic) x 2","Comparator, PGA, VREF","90 | TRAY","74","-","-40 to 105","CRC, FAC","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","1","4.1","2","12","312","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV30F128VFM10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV30F128VFM10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 128KB Flash, 100MHz, Motor Control, 32QFN","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","100","16","128","2","1","1","-","-","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY8.90 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","11","4","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","490 | TRAY","26","128","-40 to 105","CRC, FAC","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV30F128VLH10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV30F128VLH10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 128KB Flash, 100MHz, Motor Control, 64LQFP","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","100","16","128","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY10.56 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","11","4","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","46","128","-40 to 105","CRC, FAC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV30F64VFM10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV30F64VFM10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 64KB Flash, 100MHz, Motor Control, 32QFN","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","100","16","64","2","1","1","-","-","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY7.57 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","11","4","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","490 | TRAY","26","64","-40 to 105","CRC, FAC","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV30F64VLH10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV30F64VLH10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 64KB Flash, 100MHz, Motor Control, 64LQFP","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","100","16","64","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY9.28 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","11","4","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","46","64","-40 to 105","CRC, FAC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F128VLH10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F128VLH10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 128KB Flash, 100 MHz, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F","ARM Cortex-M4","Single Precision","100","24","128","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY10.87 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","13","4","12","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","46","128","-40 to 105","CRC, FAC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F128VLL10","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F128VLL10","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 128KB Flash, 100 MHz, QFP 100","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F","ARM Cortex-M4","Single Precision","100","24","128","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY11.64 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","13","4","12","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","90 | TRAY","70","128","-40 to 105","CRC, FAC","-","14x14x1.7","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F256VLH12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F256VLH12","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 256KB Flash, 120MHz, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","120","48","256","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY13.10 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","13","4","12","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","46","256","-40 to 105","CRC, FAC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F256VLL12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F256VLL12","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 256KB Flash, 120MHz, QFP 100","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F","ARM Cortex-M4","Single Precision","120","48","256","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY13.93 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","13","4","12","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","90 | TRAY","70","256","-40 to 105","CRC, FAC","-","14x14x1.7","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F512VLH12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F512VLH12","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, QFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M","ARM Cortex-M4","Single Precision","120","96","512","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY16.72 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","160 | TRAY","46","512","-40 to 105","CRC, FAC","-","10x10x1.6","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV3x","MKV31F512VLL12","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV3x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv3x-100-120-mhz-bldc-pmsm-motors-dsp-fpu-high-performance-microcontrollers-mcus:KV3x?&fpsp=1&tab=Documentation_Tab#MKV31F512VLL12","Kinetis V 32-bit MCU, ARM Cortex-M4 core, 512KB Flash, 120MHz, QFP 100","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv3x-family-tower-system-module:TWR-KV31F120M|http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/freedom-development-boards/freescale-freedom-development-platform-for-kinetis-kv3x-family-mcus:FRDM-KV31F","ARM Cortex-M4","Single Precision","120","96","512","4","2","2","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY17.55 each","LQFP 100","100","PRODUCT RAPID GROWTH(2)","16","Motor Control PWM","SWD, JTAG, DWT, FPB, ITM, TPIU","21","4","20","12-bit x 2","16-bit (SAR) x 2","Comparator, VREF","90 | TRAY","70","512","-40 to 105","CRC, FAC","-","14x14x1.7","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV1x","MKV10Z128VFM7","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv1x-75-mhz-bldc-pmsm-motors-entry-level-microcontrollers-mcus:KV1x?&fpsp=1&tab=Documentation_Tab#MKV10Z128VFM7","Kinetis V 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 75MHz, Flex Timer, CRC, 32 QFN","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv1x-64-kb-and-128-kb-family-tower-system-module:TWR-KV11Z75M","ARM Cortex-M0+","-","75","16","128","2","1","1","-","-","-","-","-","1.71","3.6","QFN","-","2","10000 @ CNY8.01 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD","21","-","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","490 | TRAY","28","-","-40 to 105","CRC, FAC","-","5x5x1.23","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV1x","MKV10Z128VLF7","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv1x-75-mhz-bldc-pmsm-motors-entry-level-microcontrollers-mcus:KV1x?&fpsp=1&tab=Documentation_Tab#MKV10Z128VLF7","Kinetis V 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 75MHz, Flex Timer, CRC, LQFP 48","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv1x-64-kb-and-128-kb-family-tower-system-module:TWR-KV11Z75M","ARM Cortex-M0+","-","75","16","128","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","-","2","10000 @ CNY8.84 each","LQFP 48","48","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD","21","-","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","-","40","-","-40 to 105","CRC, FAC","-","7x7x1.4","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV1x","MKV10Z128VLH7","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv1x-75-mhz-bldc-pmsm-motors-entry-level-microcontrollers-mcus:KV1x?&fpsp=1&tab=Documentation_Tab#MKV10Z128VLH7","Kinetis V 32-bit MCU, ARM Cortex-M0+ core, 128KB Flash, 75MHz, Flex Timer, CRC, LQFP 64","-","-","http://www.freescale.com/zh-Hans/tools/software-and-tools/hardware-development-tools/tower-development-boards/mcu-and-processor-modules/kinetis-modules/kinetis-kv1x-64-kb-and-128-kb-family-tower-system-module:TWR-KV11Z75M","ARM Cortex-M0+","-","75","16","128","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","-","2","10000 @ CNY9.66 each","QFP 64","64","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD","21","-","20","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","-","54","-","-40 to 105","CRC, FAC","-","10x10x1.4","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV1x","MKV10Z16VFM7","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv1x-75-mhz-bldc-pmsm-motors-entry-level-microcontrollers-mcus:KV1x?&fpsp=1&tab=Documentation_Tab#MKV10Z16VFM7","Kinetis V 32-bit MCU, ARM Cortex-M0+ core,  16 KB Flash, 75 MHz, QFN 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/kinetis-symbols-footprints-and-models/kinetis-kv1x-family-tower-system-module:TWR-KV10Z32","ARM Cortex-M0+","-","75","8","16","2","1","1","-","-","-","-","-","1.71","3.6","QFN","1.2 Mainline","2","10000 @ CNY6.04 each","QFN-EP 32","32","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD","11","-","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","490 | TRAY","28","16","-40 to 105","CRC","-","5x5x0.9","0.5","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","KV1x","MKV10Z16VLC7","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=KV1x&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/v-series/kinetis-kv1x-75-mhz-bldc-pmsm-motors-entry-level-microcontrollers-mcus:KV1x?&fpsp=1&tab=Documentation_Tab#MKV10Z16VLC7","Kinetis V 32-bit MCU, ARM Cortex-M0+ core,  16 KB Flash, 75 MHz, LQFP 32","-","-","http://www.freescale.com/zh-Hans/products/arm-processors/kinetis-cortex-m/kinetis-symbols-footprints-and-models/kinetis-kv1x-family-tower-system-module:TWR-KV10Z32","ARM Cortex-M0+","-","75","8","16","2","1","1","-","-","-","-","-","1.71","3.6","LQFP","1.2 Mainline","2","10000 @ CNY5.72 each","LQFP 32","32","PRODUCT RAPID GROWTH(2)","4","Motor Control PWM","SWD","11","-","10","12-bit x 1","16-bit (SAR) x 2","Comparator, VREF","250 | TRAY","28","16","-40 to 105","CRC","-","7x7x1.4","0.8","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","1.2","-","-","-","-","-","-","-","-","-","-"
