"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","预算报价（不含税）(CNY)","内核：内核数量 (Spec)","内核：类型","工作频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","L2缓存 (Max) (KB) ","L3缓存 (Max) (KB) ","Data Path","安全","PCIe","USB features","支持外部存储器","CAN","Typical Power","Junction Temperature (Max) (&#186;C)","PLC代码","封装类型和焊端数","Pin count","硬件加密","PLC描述","SPI","Ethernet Type","GPIOs","I2C","缓存 (KB) ","外部总线接口","总线频率 (Max) (MHz) ","无铅","认证级别","RoHS","DUART","其他特性","视频/显示功能","I2S","sRIO","加速度传感器数量","eSPI"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NSN8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NSN8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 4x10GE, crypto disabled, 0-105C, Rev 1.1","-","1000 @ CNY887.58 each","8","e6500","1800","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXE8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXE8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 4x10GE, crypto enabled, -40C-105C, Rev1.1","-","1000 @ CNY704.27 each","8","e6500","1200","-40 to 105","2000","512","-","5.2","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","Yes","PRODUCT RAPID GROWTH(2)","1","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXE8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXE8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 4x10GE, crypto enabled, -40-105C, Rev1.1","-","1000 @ CNY809.50 each","8","e6500","1533","-40 to 105","2000","512","-","5.2","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","Yes","PRODUCT RAPID GROWTH(2)","1","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXE8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXE8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 4x10GE, crypto enabled, -40-105C, Rev1.1","-","1000 @ CNY1,052.33 each","8","e6500","1800","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXN8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXN8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 4x10GE, crypto disabled,-40C-105C, Rev1.1","-","1000 @ CNY683.09 each","8","e6500","1200","-40 to 105","2000","512","-","5.2","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","No","PRODUCT RAPID GROWTH(2)","1","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXN8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXN8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 4x10GE, crypto disabled,-40C-105C,Rev1.1","-","1000 @ CNY785.21 each","8","e6500","1533","-40 to 105","2000","512","-","5.2","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","No","PRODUCT RAPID GROWTH(2)","1","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2080NXN8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2080NXN8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 4x10GE, crypto disabled,-40-105C, Rev1.1","-","1000 @ CNY1,020.73 each","8","e6500","1800","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 896","896","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","SATA 2.0","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSE8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSE8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 2x10GE, crypto enabled, 0-105C, Rev 1.1","-","1000 @ CNY551.22 each","8","e6500","1200","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSE8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSE8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto enabled, 0-105C, Rev 1.1","-","1000 @ CNY633.50 each","8","e6500","1533","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSE8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSE8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto enabled, 0-105C, Rev 1.1","-","1000 @ CNY823.55 each","8","e6500","1800","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSN8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSN8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 2x10GE, crypto disabled, 0-105C, Rev 1.1","-","1000 @ CNY534.62 each","8","e6500","1200","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSN8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSN8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto disabled, 0-105C, Rev 1.1","-","1000 @ CNY614.49 each","8","e6500","1533","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NSN8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NSN8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto disabled, 0-105C, Rev 1.1","-","1000 @ CNY798.82 each","8","e6500","1800","0 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXE8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXE8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 2x10GE, crypto enabled, -40-105C, Rev 1.1","-","1000 @ CNY633.88 each","8","e6500","1200","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXE8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXE8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto enabled, -40-105C, Rev1.1","-","1000 @ CNY728.49 each","8","e6500","1533","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXE8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXE8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto enabled, -40-105C, Rev1.1","-","1000 @ CNY947.10 each","8","e6500","1800","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXN8MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXN8MQB","QorIQ, 64b Power Arch, 8x 1.2GHz threads, 1.6GT/s DDR3/3L, 2x10GE, crypto disabled, -40-105C, Rev1.1","-","1000 @ CNY614.87 each","8","e6500","1200","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXN8PTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXN8PTB","QorIQ, 64b Power Arch, 8x 1.5GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto disabled, -40-105C,Rev1.1","-","1000 @ CNY706.68 each","8","e6500","1533","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T2080","T2081NXN8TTB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T2080&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-t2080-t2081-eight-virtual-core-communications-processors:T2080?&fpsp=1&tab=Documentation_Tab#T2081NXN8TTB","QorIQ, 64b Power Arch, 8x 1.8GHz threads, 1.87GT/s DDR3/3L, 2x10GE, crypto disabled, -40-105C,Rev1.1","-","1000 @ CNY918.68 each","8","e6500","1800","-40 to 105","2000","512","-","-","4x Gen 2.0/3.0","2 x USB 2.0 w Phy","DDR3, DDR3L, SDRAM","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","RGMII, SGMII, XAUI","32","4","-","-","-","-","10-YEARS APPLICATION LIFE","-","2","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T1042","T1022NSE7MQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T1042&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-quad-and-dual-core-communications-processors:T1042?&fpsp=1&tab=Documentation_Tab#T1022NSE7MQB","QorIQ, 2x e5500, 1200MHz, DDR3L/4, W/ Crypto, No Switch, 0 to 105","-","1000 @ CNY273.86 each","2","e5500","1200","0 to 105","256","-","Hardware","5.4","4x Gen 2.0","2 x USB 2.0","DDR3, DDR3L","-","4.5","-","2","FCPBGA 780","780","Yes","PRODUCT RAPID GROWTH(2)","1","1GBaseT, QSGMII, SGMII","-","4","32","PCI-Express","-","-","10-YEARS APPLICATION LIFE","-","2","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T1042","T1022NSE7MQPB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T1042&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-quad-and-dual-core-communications-processors:T1042?&fpsp=1&tab=Documentation_Tab#T1022NSE7MQPB","QorIQ, 2x e5500, 1200MHz, DDR3L/4, W/ Crypto, No Switch, 0 to 105, Printer-Market","-","-","2","e5500","1200","0 to 105","256","-","Hardware","5.4","4x Gen 2.0","2 x USB 2.0","DDR3, DDR3L","-","4.5","-","2","FCPBGA 780","780","Yes","PRODUCT RAPID GROWTH(2)","1","1GBaseT, QSGMII, SGMII","-","4","32","PCI-Express","-","-","10-YEARS APPLICATION LIFE","-","2","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T1042","T1022NSE7PQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T1042&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-quad-and-dual-core-communications-processors:T1042?&fpsp=1&tab=Documentation_Tab#T1022NSE7PQB","QorIQ, 2x e5500, 1400MHz, DDR3L/4, W/ Crypto, No Switch, 0 to 105","-","1000 @ CNY328.61 each","2","e5500","1400","0 to 105","256","-","Hardware","5.4","4x Gen 2.0","2 x USB 2.0","DDR3, DDR3L","-","4.5","-","2","FCPBGA 780","780","Yes","PRODUCT RAPID GROWTH(2)","1","1GBaseT, QSGMII, SGMII","-","4","32","PCI-Express","-","-","10-YEARS APPLICATION LIFE","-","2","QUICC Engine","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T1042","T1022NSE7WQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T1042&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-quad-and-dual-core-communications-processors:T1042?&fpsp=1&tab=Documentation_Tab#T1022NSE7WQB","QorIQ, 2x e5500, 1500MHz, DDR3L/4, W/ Crypto, No Switch, 0 to 105","-","1000 @ CNY328.61 each","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---基于Power Architecture技术的QorIQ处理器","T1042","T1022NSN7WQB","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=T1042&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/qoriq-power-architecture-processors/qoriq-t-series-quad-and-dual-core-communications-processors:T1042?&fpsp=1&tab=Documentation_Tab#T1022NSN7WQB","QorIQ, 2x e5500, 1500MHz, DDR3L/4, No Crypto, No Switch, 0 to 105","-","1000 @ CNY312.97 each","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","FCPBGA 780","780","-","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","10-YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-"
