"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","状态","替代部件","器件功能","预算报价（不含税）(CNY)","封装类型和焊端数","负载电流 (Typ) (A) (IL)","通道数","漏源导通电阻 (Typ) (mOhm) (RDS(ON))","每路输出电流限值 (Min) (A) (ILIM)","负载供电电压 (Min) (V) ","负载供电电压 (Max) (V) ","供电电压 (Min-Max) (V) ","接口和输入控制","工作环境温度 (Min-Max) (°C) ","保护","诊断","其他特性-模拟","RoHS","PLC代码","Pin count","PLC描述","无铅","认证级别","负载电流 (Max) (A) (IL)","Sleep Current (Max) (mA) ","开关升压稳压器数量","输出电压","输出电流 (A) ","SafeAssure 功能安全","PWM Frquency (Hz) ","内核：内核数量 (Spec)","内部RAM (KB) ","数据传输速率 (Spec) (kbps) ","数据传输速率 (Max) (kbps) ","数据传输速率 (Min) (kbps) ","通信协议","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","内核：工作电压 (Spec) (V) "
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33984CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33984CHFKR2","High-Side Switch, 12V, Dual 4m?, PQFN 16, Reel","-","-","-","High Side Switch","1000 @ CNY32.62 each","QFN-EP 16","15","2","4","80","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33988CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33988CHFK","High-Side Switch, 12V, Dual 8m?, PQFN 16, Tray","-","-","-","High Side Switch","1000 @ CNY14.75 each","QFN-EP 16","7.5","2","8","40","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","2","16","PRODUCT RAPID GROWTH(2)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS2","MC33988CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS2&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-multipurpose-low-rdson-extreme-switch:MC12XS2?&fpsp=1&tab=Documentation_Tab#MC33988CHFKR2","High-Side Switch, 12V, Dual 8m?, PQFN 16, Reel","-","-","-","High Side Switch","1000 @ CNY14.75 each","QFN-EP 16","7.5","2","8","40","0","27","6 to 27","Parallel, SPI","-40 to 125","Load Dump, Loss of Ground, Output Short to Ground, Undervoltage Lockout, Overvoltage, Reverse Battery, Overtemperature, Overcurrent","SPI","Watchdog Timer, Wake, PWM Capable, Output Slew Rate Control, Output OFF Open Load Reporting, Output Current Monitor, Internal Charge Pump, H-S Current Monitor Output, Fault Status Output, Fail Safe Input","-","3","16","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC06XS3517AFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC06XS3517AFK","High-Side Switch, 12V, Triple 6mOhms + Dual 17mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY19.14 each","QFN-EP 24","5, 5","3, 2","6, 17","17, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","4","24","PRODUCT MATURITY/SATURATION(4)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC06XS3517AFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC06XS3517AFKR2","High-Side Switch, 12V, Triple 6m? + Dual 17m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY19.14 each","QFN-EP 24","5, 5","3, 2","6, 17","17, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","4","24","PRODUCT MATURITY/SATURATION(4)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC07XS3200EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC07XS3200EK","High-Side Switch, 12V, Dual 7mOhms, SOICEP 32, Rail","-","-","-","High Side Switch","1000 @ CNY19.27 each","SOIC-EP 32","5","2","7","140","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC07XS3200EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC07XS3200EKR2","High-Side Switch, 12V, Dual 7m?, SOICEP 32, Reel","-","-","-","High Side Switch","1000 @ CNY19.27 each","SOIC-EP 32","5","2","7","140","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC09XS3400AFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC09XS3400AFK","High-Side Switch, 12V, Quad 9mOhms, PPQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY16.28 each","QFN-EP 24","2.8","4","9","6.9","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC09XS3400AFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC09XS3400AFKR2","High-Side Switch, 12V, Quad 9m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY16.28 each","QFN-EP 24","2.8","4","9","6.9","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3412CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3412CHFK","High-Side Switch, 12V, Dual 10mOhms + Dual 12mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY19.20 each","QFN-EP 24","5, 5","2, 2","10, 12","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3412CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3412CHFKR2","High-Side Switch, 12V, Dual 10m? + Dual 12m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY19.20 each","QFN-EP 24","5, 5","2, 2","10, 12","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3412JHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3412JHFK","High-Side Switch, 12V, Dual 10mOhms + Dual 12mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY19.20 each","QFN-EP 24","5, 5","2, 2","10, 12","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3412JHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3412JHFKR2","High-Side Switch, 12V, Dual 10m? + Dual 12m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY19.20 each","QFN-EP 24","5, 5","2, 2","10, 12","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3425EK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3425EK","High-Side Switch, 12V, Dual 10mOhms + Dual 25mOhms, SOICEP 32, Rail","-","-","-","High Side Switch","1000 @ CNY21.36 each","SOIC-EP 32","5, 5","2, 2","10, 25","126, 63","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3425EKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3425EKR2","High-Side Switch, 12V, Dual 10mOhms + Dual 25mOhms, SOICEP 32, Reel","-","-","-","High Side Switch","1000 @ CNY21.36 each","SOIC-EP 32","5, 5","2, 2","10, 25","126, 63","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Short Circuit, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","32","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3435BHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3435BHFK","High-Side Switch, 12V, Dual 10mOhms + Dual 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5, 5","2, 2","10, 35","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3435BHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3435BHFKR2","High-Side Switch, 12V, Dual 10m? + Dual 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5, 5","2, 2","10, 35","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3435DHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3435DHFK","High-Side Switch, 12V, Dual 10mOhms + Dual 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5, 5","2, 2","10, 35","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3435DHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3435DHFKR2","High-Side Switch, 12V, Dual 10m? + Dual 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5, 5","2, 2","10, 35","30, 30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535DHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535DHFK","High-Side Switch, 12V, Triple 10mOhms + Dual 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535DHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535DHFKR2","High-Side Switch, 12V, Triple 10m? + Dual 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535HFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535HFK","High-Side Switch, 12V, Triple 10mOhms + Dual 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535HFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535HFKR2","High-Side Switch, 12V, Triple 10m? + Dual 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable, Output Current Limit Selectabl","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535JHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535JHFK","High-Side Switch, 12V, Triple 10mOhms + Dual 35mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC10XS3535JHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC10XS3535JHFKR2","High-Side Switch, 12V, Triple 10m? + Dual 35m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY18.57 each","QFN-EP 24","5.5, 2.8","3, 2","10, 35","26, 9","7","20","3 to 5.5","Parallel, SPI","-40 to 125","Overvoltage, Short Circuit, Undervoltage, Overcurrent, Overtemperature","SPI","Output Current Limit Selectabl, PWM Capable, Sleep Mode","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC15XS3400CHFK","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC15XS3400CHFK","High-Side Switch, 12V, Quad 15mOhms, PQFN 24, Tray","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5","4","15","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","模拟与电源管理---驱动器和开关","MC12XS3","MC15XS3400CHFKR2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MC12XS3&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/analog-power-management/drivers-and-switches/high-side-switches/12v-automotive-exterior-lighting-multi-extreme-switch:MC12XS3?&fpsp=1&tab=Documentation_Tab#MC15XS3400CHFKR2","High-Side Switch, 12V, Quad 15m?, PQFN 24, Reel","-","-","-","High Side Switch","1000 @ CNY17.23 each","QFN-EP 24","5","4","15","30","6","20","3 to 5.5","Parallel, SPI","-40 to 125","Undervoltage, Short Circuit, Overvoltage, Overcurrent, Overtemperature","SPI","Sleep Mode, PWM Capable","-","3","24","PRODUCT STABLE GROWTH/MATURITY(3)","-","AUTO; >=10 YEARS APPLICATION LIFE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
