"brand","Series","Series-2","PartNo","DetailLink","Document","Description","Suggested Drivers","封装类型和焊端数","工作频率 (Max) (MHz) ","内核：类型","内部闪存 (KB) ","UART","I2C","SPI","ADC (bit)","GPIOs","ADC (ch)","Junction Temperature (Max) (&#186;C)","SCI","内部RAM (KB) ","PLC代码","预算报价（不含税）(CNY)","Pin count","PLC描述","其他特性","外部中断","定时器特性","定时器","Debug &amp; Trace","I/O 工作电压 (Max) (V) ","内核：性能(MIPS)","ADC","待机功能","CAN","总线频率 (Max) (MHz) ","工作环境温度 (Min-Max) (°C) ","无铅","供电电压 (Min-Max) (V) ","认证级别","RoHS","DAC (ch)","DAC (bit)","定时器类型","Ethernet Type","以太网","外部总线接口","视频/显示功能","USB","USB features","DMA通道总数","I2S","支持外部存储器","缓存 (KB) ","QSPI","片选","CAN Type","PWM (ch)","支持外部存储","LCD分辨率","内核：工作电压 (Spec) (V) "
"FSL","其他处理器---32位MCU/MPU","MCF5227X","MCF52277CVM160","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5227X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mpus/v2-mpu/v2-microprocessor-with-touchscreen-lcd-controller-and-usb:MCF5227X?&fpsp=1&tab=Documentation_Tab#MCF52277CVM160","MCF5227X 32-bit MPU, ColdFire V2 core, 166MHz, MAPBGA 196","-","MAPBGA 196","166","-","-","3","1","1","12","55","8","-","-","128","4","10000 @ CNY38.09 each","196","PRODUCT MATURITY/SATURATION(4)","PLL, TouchScreen","3","Watchdog, Input Capture, Reference Compare","1-ch. 16 bit, 1-ch. 8 bit","JTAG","-","152","8-ch. 12-bit","WAIT, STOP, DOZE","1","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Periodic Interrupt Timer","-","-","-","LCD Controller","1","USB 2.0, USB OTG","16","1","SRAM, DDR2, SDR","8","-","9","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52230CAF60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52230CAF60","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 60MHz, QFP 80","-","LQFP 80","60","-","128","3","1","-","12","43","8","-","-","32","4","10000 @ CNY39.04 each","80","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR, Random Number Generator","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","-","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52230CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52230CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 60MHz, QFP 112","-","LQFP 112","60","-","128","3","1","-","12","73","8","-","-","32","4","10000 @ CNY40.76 each","112","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR, Random Number Generator","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","-","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52231CAF60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52231CAF60","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 60MHz, QFP 80","-","LQFP 80","60","-","128","3","1","-","12","43","8","-","-","32","4","10000 @ CNY40.50 each","80","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52231CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52231CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 60MHz, QFP 112","-","LQFP 112","60","-","128","3","1","-","12","73","8","-","-","32","4","10000 @ CNY42.28 each","112","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","2-ch. 16 bit, 2-ch. 8 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52232AF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52232AF50","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","128","3","1","-","12","43","8","-","-","32","4","10000 @ CNY34.34 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, POR, Random Number Generator","15","Input Capture, Output Compare, PWM, Pulse Accumulator","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","46","8-ch. 12-bit","-","-","50","0 to 70","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52232CAF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52232CAF50","MCF5223X 32-bit MCU, ColdFire V2 core, 128KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","128","3","1","-","12","43","8","-","-","32","4","10000 @ CNY37.77 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, POR, Random Number Generator","15","Input Capture, Output Compare, PWM, Pulse Accumulator","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","46","8-ch. 12-bit","-","-","50","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52233CAF60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52233CAF60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 80","-","LQFP 80","60","-","256","3","1","-","12","43","8","-","-","32","4","10000 @ CNY42.98 each","80","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR, Random Number Generator","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","-","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52233CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52233CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 112","-","LQFP 112","60","-","256","3","1","-","12","73","8","-","-","32","4","10000 @ CNY44.89 each","112","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR, Random Number Generator","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","-","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52233CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52233CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","60","-","256","3","1","-","12","80","8","-","-","32","4","10000 @ CNY44.89 each","121","PRODUCT MATURITY/SATURATION(4)","Low Voltage Detect, PLL, POR, Random Number Generator","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","-","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52234CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52234CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 112","-","LQFP 112","60","-","256","3","1","-","12","73","8","-","-","32","4","10000 @ CNY46.42 each","112","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52234CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52234CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","60","-","256","3","1","-","12","80","8","-","-","32","4","10000 @ CNY46.42 each","121","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52235CAL60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52235CAL60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, QFP 112","-","LQFP 112","60","-","256","3","1","-","12","73","8","-","-","32","4","10000 @ CNY50.10 each","112","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52235CVM60","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52235CVM60","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 60MHz, MAPBGA 121","-","MAPBGA 121","60","-","256","3","1","-","12","80","8","-","-","32","4","10000 @ CNY50.10 each","121","PRODUCT MATURITY/SATURATION(4)","Random Number Generator, POR, PLL, Low Voltage Detect","15","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","3.3","56","8-ch. 12-bit","-","1","60","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52236AF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52236AF50","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","256","3","1","-","12","43","8","-","-","32","4","10000 @ CNY37.77 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, POR, Random Number Generator","15","Input Capture, Output Compare, PWM, Pulse Accumulator","2-ch. 16 bit, 2-ch. 8 bit","JTAG","3.3","46","8-ch. 12-bit","-","-","50","0 to 70","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5223X","MCF52236CAF50","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5223X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/integrated-coldfire-v2-ethernet-microcontrollers:MCF5223X?&fpsp=1&tab=Documentation_Tab#MCF52236CAF50","MCF5223X 32-bit MCU, ColdFire V2 core, 256KB Flash, 50MHz, QFP 80","-","LQFP 80","50","-","256","3","1","-","12","43","8","-","-","32","4","10000 @ CNY41.58 each","80","PRODUCT MATURITY/SATURATION(4)","PLL, Low Voltage Detect, COP, POR, Random Number Generator","15","Input Capture, Output Compare, PWM, Pulse Accumulator","2-ch. 16 bit, 2-ch. 8 bit","JTAG","3.3","46","8-ch. 12-bit","-","-","50","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","-","-","4","-","-","-","1","4","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52252AF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52252AF80","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 100","-","LQFP 100","80","-","256","3","2","-","12","56","8","-","-","32","4","10000 @ CNY31.22 each","100","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","4","Pulse Accumulator, PWM, Output Compare, Input Capture","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","76","8-ch. 12-bit","STOP, WAIT","-","80","0 to 70","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52252CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52252CAF66","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 66MHz, QFP 100","-","LQFP 100","66","-","256","3","2","-","12","56","8","-","-","32","4","10000 @ CNY33.13 each","100","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","4","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","63","8-ch. 12-bit","WAIT, STOP","1","66","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52254AF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52254AF80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 100","-","LQFP 100","80","-","512","3","2","-","12","56","8","-","-","64","4","10000 @ CNY35.93 each","100","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","4","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","76","8-ch. 12-bit","STOP, WAIT","-","80","0 to 70","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52254CAF66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52254CAF66","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 66MHz, QFP 100","-","LQFP 100","66","-","512","3","2","-","12","56","8","-","-","64","4","10000 @ CNY37.83 each","100","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","4","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","63","8-ch. 12-bit","WAIT, STOP","1","66","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52255CAF80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52255CAF80","MCF522XX 32-bit MCU, ColdFire V2 core, 512KB Flash, 80MHz, QFP 100","-","LQFP 100","80","-","512","3","2","-","12","56","8","-","-","64","4","10000 @ CNY41.65 each","100","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, Random Number Generator, POR, PLL, Low Voltage Detect","4","Pulse Accumulator, PWM, Output Compare, Input Capture","4-ch. 16-bit, 4-ch. 32 bit","JTAG","-","76","8-ch. 12-bit","WAIT, STOP","1","80","-40 to 85","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
"FSL","其他处理器---32位MCU/MPU","MCF5225X","MCF52256AG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MCF5225X&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/more-processors/32-bit-mcu-and-mcp/coldfire-plus-coldfire-mcus-mpus/coldfire-mcus/v2-mcu/one-stop-shop-connectivity-32-bit-microcontrollers:MCF5225X?&fpsp=1&tab=Documentation_Tab#MCF52256AG80","MCF522XX 32-bit MCU, ColdFire V2 core, 256KB Flash, 80MHz, QFP 144","-","LQFP 144","80","-","256","3","2","-","12","96","8","-","-","32","4","10000 @ CNY34.34 each","144","PRODUCT MATURITY/SATURATION(4)","External Memory Controller, POR, PLL, Low Voltage Detect, Random Number Generator","4","Pulse Accumulator, PWM, Output Compare, Input Capture","2-ch. 16 bit, 2-ch. 8 bit","JTAG","-","76","8-ch. 12-bit","WAIT, STOP","-","80","0 to 70","-","3 to 3.6","10-YEARS APPLICATION LIFE","-","-","-","Real Time Clock","MAC (FEC) 10/100 Ethernet","1","-","-","1","USB OTG, USB 2.0","4","-","-","-","1","6","-","-","-","-","-"
