"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IB25-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IB25TR-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IL24-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IL24TR-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IL32-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M781","XR16M781IL32TR-F","http://www.exar.com/common/content/document.ashx?id=1366&languageid=1033&type=datasheet&part=xr16m781","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m781/","1.62V to 3.63V UART with 64-Byte FIFO and VLIO Interface","VLIO","1","na/20/16/10","64/64","▪","Program/ Program","▪","▪","-","1.62-3.63","BGA-25, QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M752","XR16M752IL32-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr16m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m752/","High Performance DUART with 64-Byte FIFO","Intel","2","-","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M752","XR16M752IL32TR-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr16m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m752/","High Performance DUART with 64-Byte FIFO","Intel","2","-","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M752","XR16M752IM48-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr16m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m752/","High Performance DUART with 64-Byte FIFO","Intel","2","-","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M752","XR16M752IM48TR-F","http://www.exar.com/common/content/document.ashx?id=1334&languageid=1033&type=datasheet&part=xr16m752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m752/","High Performance DUART with 64-Byte FIFO","Intel","2","-","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M564D","XR16M564DIV64-F","http://www.exar.com/common/content/document.ashx?id=1326&languageid=1033&type=datasheet&part=xr16m564d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m564d/","1.62V TO 3.63V Quad UART WITH 32-Byte FIFO","Intel","4","na/16/12.5/8","32/32","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M564D","XR16M564DIV64TR-F","http://www.exar.com/common/content/document.ashx?id=1326&languageid=1033&type=datasheet&part=xr16m564d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m564d/","1.62V TO 3.63V Quad UART WITH 32-Byte FIFO","Intel","4","na/16/12.5/8","32/32","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IJ68-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IJ68TR-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IL48-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IL48TR-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IQ100-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IQ100TR-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IV64-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IV64TR-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IV80-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M654","XR16M654IV80TR-F","http://www.exar.com/common/content/document.ashx?id=1327&languageid=1033&type=datasheet&part=xr16m654","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m654/","1.62V to 3.63V Quad UART with 64-Byte FIFO","Intel or Motorola","4","na/16/12.5/8","64/64","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","PLCC-68, LQFP-64, QFN-48, LQFP-80, QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M554D","XR16M554DIV64-F","http://www.exar.com/common/content/document.ashx?id=1325&languageid=1033&type=datasheet&part=xr16m554d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m554d/","1.62V to 3.63V Quad UART with 16-Byte FIFO","Intel","4","-","16/16","-","No/ 4 Levels","-","-","-","1.62-3.63","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M554D","XR16M554DIV64TR-F","http://www.exar.com/common/content/document.ashx?id=1325&languageid=1033&type=datasheet&part=xr16m554d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m554d/","1.62V to 3.63V Quad UART with 16-Byte FIFO","Intel","4","-","16/16","-","No/ 4 Levels","-","-","-","1.62-3.63","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IB25-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IB25TR-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IL24-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IL24TR-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IL32-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M570","XR16M570IL32TR-F","http://www.exar.com/common/content/document.ashx?id=1345&languageid=1033&type=datasheet&part=xr16m570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m570/","1.62V to 3.63V Single UART with 16-Byte FIFO","Intel","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-24, QFN-32, BGA-25"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IB25-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IB25TR-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IL32-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IL32TR-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IM48-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M580","XR16M580IM48TR-F","http://www.exar.com/common/content/document.ashx?id=1346&languageid=1033&type=datasheet&part=xr16m580","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m580/","1.62V to 3.63V High Performance UART with 16-Byte FIFO","Intel or Motorola","1","na/16/12.5/7.5","16/16","▪","4 Levels / 4 Levels","▪","▪","-","1.62-3.63","QFN-32, BGA-25, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M598","XR16M598IQ100-F","http://www.exar.com/common/content/document.ashx?id=1336&languageid=1033&type=datasheet&part=xr16m598","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m598/","1.62V to 3.63V High Performance Octal UART with 16-Byte FIFO","Intel or Motorola","8","na/15/12.5/3.75","16/16","▪","Program/ Program","▪","▪","▪","1.62-3.63","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M598","XR16M598IQ100TR-F","http://www.exar.com/common/content/document.ashx?id=1336&languageid=1033&type=datasheet&part=xr16m598","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m598/","1.62V to 3.63V High Performance Octal UART with 16-Byte FIFO","Intel or Motorola","8","na/15/12.5/3.75","16/16","▪","Program/ Program","▪","▪","▪","1.62-3.63","QFP-100"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2750","XR16M2750IL32-F","http://www.exar.com/common/content/document.ashx?id=468&languageid=1033&type=datasheet&part=xr16m2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2750/","1.62V to 3.6V High Performance DUARTs with 64-Byte FIFOs","Intel","2","na/8/6.25/4","64/64","▪","Program/ Program","▪","▪","-","1.62-3.6","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2750","XR16M2750IL32TR-F","http://www.exar.com/common/content/document.ashx?id=468&languageid=1033&type=datasheet&part=xr16m2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2750/","1.62V to 3.6V High Performance DUARTs with 64-Byte FIFOs","Intel","2","na/8/6.25/4","64/64","▪","Program/ Program","▪","▪","-","1.62-3.6","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2750","XR16M2750IM48-F","http://www.exar.com/common/content/document.ashx?id=468&languageid=1033&type=datasheet&part=xr16m2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2750/","1.62V to 3.6V High Performance DUARTs with 64-Byte FIFOs","Intel","2","na/8/6.25/4","64/64","▪","Program/ Program","▪","▪","-","1.62-3.6","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2750","XR16M2750IM48TR-F","http://www.exar.com/common/content/document.ashx?id=468&languageid=1033&type=datasheet&part=xr16m2750","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2750/","1.62V to 3.6V High Performance DUARTs with 64-Byte FIFOs","Intel","2","na/8/6.25/4","64/64","▪","Program/ Program","▪","▪","-","1.62-3.6","TQFP-48, QFN-32"
