"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","No. of  Tx","No. of  Rx","Data Rate  (kbps)","ESD  (kV)","VCC  MIN.  (V)","VCC  MAX.  (V)","VCC (V)","Int. Chrg.  Pump","No. of  Ext  Caps","Nom  Cap.  Value  (µF)","Shutdown","TTL  Tri-state"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EER","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EER/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EER-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EET-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EET-L/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EEY-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EEY-L/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHCR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHCR/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHCY-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHCY-L/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHER","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHER/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHEY-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243EHEY-L/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243ER","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243ER/TR","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3243E","SP3243ER-L","http://www.exar.com/common/content/document.ashx?id=636&languageid=1033&type=datasheet&part=sp3243e","http://www.exar.com/connectivity/transceiver/rs232/sp3243e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","3","5","120","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECA","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECA/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECA-L","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECY","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECY/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECY-L","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239ECY-L/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEA","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEA/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEA-L","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEY","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEY/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEY-L","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3239E","SP3239EEY-L/TR","http://www.exar.com/common/content/document.ashx?id=671&languageid=1033&type=datasheet&part=sp3239e","http://www.exar.com/connectivity/transceiver/rs232/sp3239e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECA","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECA/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECA-L","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECA-L/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECY","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECY/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECY-L","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238ECY-L/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEA","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEA/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEA-L","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEA-L/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEY","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEY/TR","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
"exar","Connectivity---Serial Transceivers-RS232-RS232","SP3238E","SP3238EEY-L","http://www.exar.com/common/content/document.ashx?id=635&languageid=1033&type=datasheet&part=sp3238e","http://www.exar.com/connectivity/transceiver/rs232/sp3238e/","Intelligent +3.0V to +5.5V RS-232 Transceiver","5","3","250","15","3","5.5","3.3","▪","4","0.1","▪","▪"
